id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_b04_SAEM,eta_b14_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha14_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_alpha24_SAEM,eta_b01_mean,eta_b11_mean,eta_b21_mean,eta_a1_mean,eta_b02_mean,eta_b12_mean,eta_b03_mean,eta_b13_mean,eta_b04_mean,eta_b14_mean,eta_p1_mean,eta_g1_mean,eta_p2_mean,eta_g2_mean,eta_alpha11_mean,eta_alpha12_mean,eta_alpha13_mean,eta_alpha14_mean,eta_alpha21_mean,eta_alpha22_mean,eta_alpha23_mean,eta_alpha24_mean,eta_b01_mode,eta_b11_mode,eta_b21_mode,eta_a1_mode,eta_b02_mode,eta_b12_mode,eta_b03_mode,eta_b13_mode,eta_b04_mode,eta_b14_mode,eta_p1_mode,eta_g1_mode,eta_p2_mode,eta_g2_mode,eta_alpha11_mode,eta_alpha12_mode,eta_alpha13_mode,eta_alpha14_mode,eta_alpha21_mode,eta_alpha22_mode,eta_alpha23_mode,eta_alpha24_mode,eta_b01_sd,eta_b11_sd,eta_b21_sd,eta_a1_sd,eta_b02_sd,eta_b12_sd,eta_b03_sd,eta_b13_sd,eta_b04_sd,eta_b14_sd,eta_p1_sd,eta_g1_sd,eta_p2_sd,eta_g2_sd,eta_alpha11_sd,eta_alpha12_sd,eta_alpha13_sd,eta_alpha14_sd,eta_alpha21_sd,eta_alpha22_sd,eta_alpha23_sd,eta_alpha24_sd
190,0.936826,0.014904,-0.0204319,-0.0185949,-0.0460145,-0.00355643,-0.697358,-0.140294,2.58501,0.000368508,0,0,0,0,0,0,0,0,0,0,0,0,0.847664,0.0389429,-0.0133696,-0.271194,-0.0471423,-0.0036621,-0.727773,-0.141099,2.62088,0.00800874,0,0,0,0,0,0,0,0,0,0,0,0,0.23208,0.052266,-0.0166538,0.367458,-0.0465723,-0.00385978,-0.724995,-0.13747,2.60977,-0.00225155,0,0,0,0,0,0,0,0,0,0,0,0,0.953732,0.0889498,0.0756274,0.834728,0.0235375,0.00461407,0.382413,0.103141,0.466328,0.0949461,0,0,0,0,0,0,0,0,0,0,0,0
191,1.73122,0.11627,-0.0328472,1.17601,-0.0118807,-0.000222497,-1.09266,0.11578,0.737005,-0.0509082,0,0,0,0,0,0,0,0,0,0,0,0,1.57896,0.116457,-0.0223662,1.25886,-0.0112043,0.000125575,-0.999025,0.0935496,0.719702,-0.0410857,0,0,0,0,0,0,0,0,0,0,0,0,1.13704,0.127915,-0.0188677,1.1953,-0.0117401,-0.000171264,-1.09531,0.117458,0.714649,-0.042568,0,0,0,0,0,0,0,0,0,0,0,0,1.0755,0.0496128,0.0619986,0.560442,0.0208692,0.00359523,0.387721,0.0776536,0.466206,0.0686134,0,0,0,0,0,0,0,0,0,0,0,0
192,1.96414,0.063546,-0.0411728,0.651728,-0.00150908,0.000553825,-0.65851,-0.050362,-1.92433,0.0061559,0,0,0,0,0,0,0,0,0,0,0,0,2.16001,0.0659958,-0.0370018,0.692982,-0.00565819,-9.40402e-05,-0.679268,-0.0677342,-1.91165,0.0102625,0,0,0,0,0,0,0,0,0,0,0,0,0.732579,0.0993194,-0.0436186,1.36563,-0.00199413,0.000252015,-0.697036,-0.0501169,-1.96243,0.000435186,0,0,0,0,0,0,0,0,0,0,0,0,1.32718,0.0739136,0.073615,0.910169,0.025664,0.00521365,0.455199,0.138477,0.605169,0.0987971,0,0,0,0,0,0,0,0,0,0,0,0
193,1.93725,-0.0326635,0.00777032,-0.206491,0.0131156,0.000719354,-0.552556,0.0561813,-2.18188,0.00982834,0,0,0,0,0,0,0,0,0,0,0,0,2.01953,-0.0306162,0.0159781,-0.318353,0.0132982,0.000508039,-0.582267,0.0594173,-2.19154,0.0145114,0,0,0,0,0,0,0,0,0,0,0,0,1.66162,-0.0378988,0.0238436,0.0930495,0.0113372,0.000763096,-0.541433,0.0538101,-2.17789,0.00688304,0,0,0,0,0,0,0,0,0,0,0,0,0.809802,0.0956403,0.068406,0.898353,0.0211806,0.00492085,0.422148,0.0987777,0.442505,0.081073,0,0,0,0,0,0,0,0,0,0,0,0
194,0.0595236,-0.0342903,0.0192233,-0.111706,0.00257744,0.00176762,0.894078,-0.0278083,-1.47359,-0.00261785,0,0,0,0,0,0,0,0,0,0,0,0,-0.099501,-0.0322192,0.0161291,-0.257674,0.00336933,0.000991242,0.825217,-0.0165923,-1.50129,0.00628405,0,0,0,0,0,0,0,0,0,0,0,0,-0.325789,-0.0428347,0.0277954,0.142256,0.00158181,0.0013155,0.829847,-0.0060343,-1.48214,-0.00458422,0,0,0,0,0,0,0,0,0,0,0,0,0.705817,0.0943638,0.07487,0.977309,0.0238355,0.00552172,0.419438,0.128588,0.485589,0.0909256,0,0,0,0,0,0,0,0,0,0,0,0
195,-0.72409,0.0379102,-0.0273834,-0.0431354,0.00846026,-0.00218493,-0.880637,-0.0103,0.311924,-0.0402544,0,0,0,0,0,0,0,0,0,0,0,0,-0.564554,0.0251847,-0.0362113,0.0624418,0.00603045,-0.00134473,-0.840864,-0.0313278,0.292653,-0.0421982,0,0,0,0,0,0,0,0,0,0,0,0,-1.63346,0.0707843,-0.016469,0.510574,0.00784871,-0.00151634,-0.851703,-0.0226633,0.332565,-0.0432117,0,0,0,0,0,0,0,0,0,0,0,0,1.05281,0.0829244,0.0689507,0.838889,0.0221406,0.00474677,0.461205,0.106744,0.467737,0.0730881,0,0,0,0,0,0,0,0,0,0,0,0
196,0.517348,-0.00498161,-0.00458233,-0.225991,-0.052916,-0.000415131,-0.965321,-0.0262524,-0.114998,0.00630246,0,0,0,0,0,0,0,0,0,0,0,0,0.40323,-0.00893318,0.0075391,-0.252911,-0.0562635,-0.000622269,-0.916239,-0.043557,-0.104013,-0.00961232,0,0,0,0,0,0,0,0,0,0,0,0,0.0724825,-0.00729022,0.00418992,-0.0150378,-0.0535906,-0.00053167,-0.927114,-0.0309081,-0.0991985,0.000435504,0,0,0,0,0,0,0,0,0,0,0,0,0.917055,0.0956917,0.0776801,0.866207,0.0281371,0.00552407,0.456754,0.152285,0.595933,0.0887554,0,0,0,0,0,0,0,0,0,0,0,0
197,-1.02894,-0.0297063,-0.000103643,-0.265844,0.00640217,-0.00415107,-0.675299,-0.148139,3.17856,0.0482981,0,0,0,0,0,0,0,0,0,0,0,0,-1.00332,-0.0298731,0.0126245,-0.213883,0.00734556,-0.00394846,-0.745791,-0.128494,3.17396,0.0373256,0,0,0,0,0,0,0,0,0,0,0,0,-1.31837,-0.0285826,0.018434,0.0319172,0.00854371,-0.00455779,-0.720845,-0.137404,3.17624,0.0458118,0,0,0,0,0,0,0,0,0,0,0,0,0.667355,0.0872114,0.0731901,0.78399,0.0225412,0.0052097,0.394558,0.13162,0.444008,0.0890308,0,0,0,0,0,0,0,0,0,0,0,0
198,-4.01469,0.000208622,0.00358792,-0.0816349,-0.00146216,-8.15106e-05,-0.380384,0.00681645,-1.30176,-0.0155348,0,0,0,0,0,0,0,0,0,0,0,0,-3.98467,-0.00344288,-0.00713595,-0.145109,0.00199202,0.000629311,-0.381527,-0.0320253,-1.30772,-0.00238273,0,0,0,0,0,0,0,0,0,0,0,0,-4.50932,-0.00118415,0.00020685,0.0123748,-0.000811074,0.000141278,-0.374412,-0.00851731,-1.28623,0.00620692,0,0,0,0,0,0,0,0,0,0,0,0,1.17457,0.0934946,0.0786964,1.01388,0.0323043,0.00528897,0.541695,0.165328,0.639719,0.0904604,0,0,0,0,0,0,0,0,0,0,0,0
199,-0.98061,-0.000647011,-0.0388954,-0.164778,-0.0119098,-0.00701746,-0.463681,0.109012,1.22335,-0.0769378,0,0,0,0,0,0,0,0,0,0,0,0,-0.980962,-0.00486893,-0.0153692,0.0184488,-0.0240767,-0.00575503,-0.517112,0.111165,1.18579,-0.0737759,0,0,0,0,0,0,0,0,0,0,0,0,-1.11175,0.0101353,-0.02404,0.171693,-0.016547,-0.00661262,-0.466725,0.1091,1.2816,-0.0830751,0,0,0,0,0,0,0,0,0,0,0,0,0.982011,0.0675602,0.0722291,1.00079,0.0195513,0.00194441,0.353298,0.033959,0.409358,0.0380646,0,0,0,0,0,0,0,0,0,0,0,0
200,-4.37942,-0.102734,0.0890655,0.822736,-0.06624,-0.000886272,0.295736,0.0300525,-2.6657,0.0164307,0,0,0,0,0,0,0,0,0,0,0,0,-4.33322,-0.131771,0.0664667,0.828379,-0.0665102,-0.000669185,0.24551,0.0390978,-2.75629,-0.00331323,0,0,0,0,0,0,0,0,0,0,0,0,-4.47476,-0.0827373,0.0630157,0.926622,-0.0684307,-0.000889172,0.255576,0.0466678,-2.69295,0.000354796,0,0,0,0,0,0,0,0,0,0,0,0,0.306244,0.0716831,0.057525,0.453099,0.0264812,0.00537151,0.47542,0.131417,0.632587,0.0951922,0,0,0,0,0,0,0,0,0,0,0,0
201,1.45815,-0.0250679,0.00484832,-0.138799,-0.0363373,-2.54324e-05,-0.561392,-0.0327941,-0.201322,0.00174984,0,0,0,0,0,0,0,0,0,0,0,0,1.55164,-0.0167458,0.00796145,-0.0755017,-0.0361749,-0.000130801,-0.61538,-0.030758,-0.200322,0.00941362,0,0,0,0,0,0,0,0,0,0,0,0,1.19507,-0.0256078,0.0157068,0.0146548,-0.0388746,-3.46529e-05,-0.574293,-0.0263412,-0.161223,0.000409406,0,0,0,0,0,0,0,0,0,0,0,0,1.01555,0.0942552,0.0795658,0.886922,0.0281861,0.00586222,0.459895,0.151401,0.662076,0.0925963,0,0,0,0,0,0,0,0,0,0,0,0
202,1.96111,-0.0111597,-0.010253,-0.336547,0.0202428,-0.00103284,1.10146,0.0583463,2.92324,-0.0042277,0,0,0,0,0,0,0,0,0,0,0,0,1.96199,-9.10678e-05,0.0111524,-0.287514,0.0228292,-0.00138025,1.14696,0.0427824,2.90361,-0.00719302,0,0,0,0,0,0,0,0,0,0,0,0,1.73545,-0.000309335,0.000364357,-0.00140746,0.0229135,-0.00142396,1.13511,0.064236,2.89147,-0.000367227,0,0,0,0,0,0,0,0,0,0,0,0,0.906009,0.0977593,0.0706266,0.901501,0.0214503,0.00538887,0.408275,0.121318,0.458894,0.091696,0,0,0,0,0,0,0,0,0,0,0,0
203,-0.952475,0.0137364,0.00410775,-0.18998,-0.00526539,0.000424404,0.220507,0.0629188,-0.193486,0.0688183,0,0,0,0,0,0,0,0,0,0,0,0,-1.58255,0.0363439,-0.0373599,-0.101813,-0.00366821,0.000458868,0.232538,0.0633332,-0.268719,0.076953,0,0,0,0,0,0,0,0,0,0,0,0,-3.32525,0.0598803,-0.0406345,0.836922,-0.00578743,0.000572513,0.202582,0.0659411,-0.214274,0.0708764,0,0,0,0,0,0,0,0,0,0,0,0,1.11662,0.0636396,0.0795681,0.811392,0.0215946,0.00190871,0.320053,0.0267775,0.387385,0.0371058,0,0,0,0,0,0,0,0,0,0,0,0
204,1.64279,0.0146542,-0.0224722,-0.14799,-0.014245,-0.0017205,-0.0138731,0.00216207,2.8584,-0.027081,0,0,0,0,0,0,0,0,0,0,0,0,1.8133,0.000485028,-0.00976252,-0.181965,-0.00987296,-0.000913883,0.0159165,-0.0168705,2.86553,-0.0266853,0,0,0,0,0,0,0,0,0,0,0,0,1.4299,0.0119571,-0.0078219,0.0615712,-0.0117996,-0.00091514,-0.0116074,-0.00416503,2.84524,-0.0178123,0,0,0,0,0,0,0,0,0,0,0,0,0.949191,0.0896435,0.080363,0.893924,0.0226078,0.00584586,0.394728,0.124771,0.474376,0.0901528,0,0,0,0,0,0,0,0,0,0,0,0
205,0.306608,0.216469,0.023697,-0.884697,-0.0216566,-0.00350345,-0.359423,0.0401918,-1.72872,-0.0666364,0,0,0,0,0,0,0,0,0,0,0,0,0.19073,0.212167,0.0147339,-0.931109,-0.0219481,-0.00336837,-0.316531,0.0368847,-1.70948,-0.0671856,0,0,0,0,0,0,0,0,0,0,0,0,0.0973229,0.218977,-0.00214392,-1.11102,-0.0197539,-0.00356555,-0.378118,0.0418698,-1.73797,-0.0654902,0,0,0,0,0,0,0,0,0,0,0,0,0.761837,0.0172261,0.0783323,0.463178,0.0167044,0.000935662,0.287899,0.0176634,0.338251,0.0186087,0,0,0,0,0,0,0,0,0,0,0,0
206,0.642088,-0.0413474,0.00537994,-0.2559,-0.000841402,-0.00282224,-0.376289,-0.211294,-2.73781,-0.0139856,0,0,0,0,0,0,0,0,0,0,0,0,0.625961,-0.0276863,0.00341491,-0.246733,-0.000745186,-0.0026713,-0.384348,-0.208178,-2.76489,-0.0156505,0,0,0,0,0,0,0,0,0,0,0,0,0.427389,-0.0287772,0.0194393,0.0362034,-0.000444056,-0.00280909,-0.464964,-0.196236,-2.7687,-0.00748952,0,0,0,0,0,0,0,0,0,0,0,0,0.791566,0.0805471,0.0690834,0.8216,0.020408,0.00375035,0.395479,0.0811206,0.437963,0.0668864,0,0,0,0,0,0,0,0,0,0,0,0
207,-1.49413,0.0204019,-0.0146236,-0.354255,-0.0179317,0.00344854,-0.771276,-0.18699,5.65788,0.0406059,0,0,0,0,0,0,0,0,0,0,0,0,-1.46207,0.00301057,-0.0130897,-0.285773,-0.013985,0.0029479,-0.605961,-0.210324,5.59526,0.0468149,0,0,0,0,0,0,0,0,0,0,0,0,-2.37442,0.074592,0.0199955,0.0993886,-0.014615,0.00307196,-0.678912,-0.201039,5.6636,0.0391156,0,0,0,0,0,0,0,0,0,0,0,0,0.901338,0.0928649,0.0633224,0.879935,0.022856,0.00335861,0.387817,0.0534085,0.469167,0.0562831,0,0,0,0,0,0,0,0,0,0,0,0
208,-2.76932,-0.0653671,0.00754321,-0.37787,-0.035279,-0.00501819,1.07249,0.14653,1.02726,-0.0208881,0,0,0,0,0,0,0,0,0,0,0,0,-2.91902,-0.0218404,0.0182246,-0.29532,-0.0433228,-0.00449874,1.11181,0.142523,1.17848,-0.0309518,0,0,0,0,0,0,0,0,0,0,0,0,-2.82302,-0.0600483,0.00141237,0.0807286,-0.0365685,-0.00490639,1.08512,0.145828,1.18373,-0.029996,0,0,0,0,0,0,0,0,0,0,0,0,0.369469,0.0749778,0.0522349,0.880234,0.0231566,0.00127253,0.262681,0.0159363,0.396105,0.0227829,0,0,0,0,0,0,0,0,0,0,0,0
209,-1.00852,-0.00455457,0.0155623,0.0218659,-0.0510044,0.00123351,0.623916,-0.0319529,0.460388,-0.00827088,0,0,0,0,0,0,0,0,0,0,0,0,-0.906636,-0.0136877,-0.00766837,-0.141708,-0.0482108,0.000795093,0.682408,-0.0328742,0.534109,-0.00436197,0,0,0,0,0,0,0,0,0,0,0,0,-1.66287,-0.00143686,0.000747696,-0.00393497,-0.0503365,0.000962931,0.664816,-0.0188488,0.465768,0.000322708,0,0,0,0,0,0,0,0,0,0,0,0,1.2148,0.10836,0.0778882,0.995255,0.0280647,0.00583889,0.509923,0.136252,0.650757,0.088516,0,0,0,0,0,0,0,0,0,0,0,0
210,0.857045,-0.056755,0.0382107,0.0561522,-0.00410467,-0.00213134,0.172085,0.0129565,2.66081,0.0168282,0,0,0,0,0,0,0,0,0,0,0,0,0.879443,-0.0594685,0.0358772,0.091727,-0.000809496,-0.00259791,0.169615,0.00694105,2.65288,0.0147216,0,0,0,0,0,0,0,0,0,0,0,0,0.857353,-0.0794273,0.0633398,0.886084,-0.00417542,-0.00203728,0.175894,0.00918303,2.61672,0.017801,0,0,0,0,0,0,0,0,0,0,0,0,0.866306,0.0952451,0.0814574,0.976973,0.0224895,0.00509093,0.398705,0.123285,0.458266,0.085261,0,0,0,0,0,0,0,0,0,0,0,0
211,-1.33575,-0.0519327,0.0271287,-0.0569968,0.0124001,0.00343626,-0.500626,-0.103911,0.622085,0.0287279,0,0,0,0,0,0,0,0,0,0,0,0,-1.22505,-0.0428948,0.0461197,-0.00458324,0.00974563,0.00399505,-0.474306,-0.100512,0.611995,0.0425538,0,0,0,0,0,0,0,0,0,0,0,0,-0.219771,-0.028114,0.124888,1.10955,0.0128036,0.00296931,-0.494832,-0.104768,0.636842,0.0217089,0,0,0,0,0,0,0,0,0,0,0,0,0.873465,0.0832737,0.0883726,0.880531,0.0215446,0.00562819,0.436175,0.126014,0.478334,0.0867556,0,0,0,0,0,0,0,0,0,0,0,0
212,0.735344,-0.0129762,-0.031902,-0.211546,0.0408979,0.00790065,1.41822,0.0950663,-0.655656,0.0505482,0,0,0,0,0,0,0,0,0,0,0,0,0.565337,-0.0261629,-0.0605915,0.0241772,0.037179,0.00800114,1.35744,0.099502,-0.664513,0.0531434,0,0,0,0,0,0,0,0,0,0,0,0,0.114533,-0.00303696,-0.0605342,0.528594,0.0399209,0.00789383,1.41936,0.0954978,-0.640837,0.0520034,0,0,0,0,0,0,0,0,0,0,0,0,0.735055,0.059995,0.0828964,0.84888,0.0185317,0.00145458,0.322966,0.0235265,0.405499,0.0270518,0,0,0,0,0,0,0,0,0,0,0,0
213,1.50478,0.00248655,-0.0130431,-0.100441,0.00227741,0.000872567,0.435456,-0.0667551,0.0263715,0.0134267,0,0,0,0,0,0,0,0,0,0,0,0,1.38718,0.0183377,-0.00963213,-0.12592,0.00391662,0.000469284,0.447323,-0.0537611,0.0496196,0.00300359,0,0,0,0,0,0,0,0,0,0,0,0,1.11886,0.0185635,-0.00998869,0.100199,0.00136752,0.00042087,0.425246,-0.0505054,0.0433278,0.000461777,0,0,0,0,0,0,0,0,0,0,0,0,0.936128,0.0847902,0.0770637,0.89284,0.0259519,0.0053112,0.40779,0.135299,0.621311,0.0984375,0,0,0,0,0,0,0,0,0,0,0,0
214,1.08777,-0.0780012,0.0636827,0.495069,0.0229434,0.000483407,-0.147158,-0.237742,0.728444,-0.0405285,0,0,0,0,0,0,0,0,0,0,0,0,1.29851,-0.0885006,0.0684779,0.508948,0.0178605,0.00112419,-0.265668,-0.226621,0.722828,-0.0409081,0,0,0,0,0,0,0,0,0,0,0,0,1.59877,-0.0716312,0.0724798,0.94116,0.0162576,0.00136918,-0.196811,-0.234659,0.696082,-0.036825,0,0,0,0,0,0,0,0,0,0,0,0,0.867531,0.0613527,0.0429148,0.651657,0.0194699,0.00227496,0.389196,0.0490637,0.450747,0.0449652,0,0,0,0,0,0,0,0,0,0,0,0
215,2.06167,-0.059746,0.0097886,-0.246411,0.0287224,0.00318462,-0.388883,0.287443,-1.67639,0.0630887,0,0,0,0,0,0,0,0,0,0,0,0,2.21458,-0.0334124,0.035473,-0.263714,0.0353108,0.00236832,-0.373984,0.283128,-1.60969,0.0530983,0,0,0,0,0,0,0,0,0,0,0,0,2.12214,-0.038781,0.0506493,0.288658,0.0326057,0.00267122,-0.369098,0.284266,-1.6062,0.0554939,0,0,0,0,0,0,0,0,0,0,0,0,0.7549,0.0683008,0.0756548,0.866338,0.0213606,0.00273971,0.403057,0.0504202,0.426977,0.0541636,0,0,0,0,0,0,0,0,0,0,0,0
216,4.15437,0.0501532,-0.0270636,0.0220223,0.018508,0.00498097,0.720624,0.0369835,1.72339,-0.0226556,0,0,0,0,0,0,0,0,0,0,0,0,4.23069,0.0510068,-0.0132219,0.0745125,0.0168918,0.00492709,0.671812,0.0528868,1.71057,-0.020901,0,0,0,0,0,0,0,0,0,0,0,0,3.79743,0.066598,-0.0164099,0.469858,0.0166158,0.00507211,0.643717,0.0537809,1.71886,-0.0210462,0,0,0,0,0,0,0,0,0,0,0,0,1.16632,0.0887524,0.0752434,0.937771,0.0207026,0.00457294,0.388587,0.0983205,0.484924,0.078915,0,0,0,0,0,0,0,0,0,0,0,0
217,-1.9627,-0.00605118,-0.000561404,0.058603,0.041605,0.000354875,0.429515,-0.0157245,-0.350205,0.00085437,0,0,0,0,0,0,0,0,0,0,0,0,-1.92485,0.000490341,-0.00249044,-0.0943169,0.0418163,0.000220779,0.427702,-0.0142121,-0.380064,-0.00585388,0,0,0,0,0,0,0,0,0,0,0,0,-2.78984,-0.000390826,0.000200539,-0.00111363,0.0437234,5.81742e-05,0.422335,-0.00765458,-0.395907,0.00017386,0,0,0,0,0,0,0,0,0,0,0,0,1.17251,0.0936303,0.0778409,0.967547,0.0317916,0.00592936,0.496695,0.151801,0.613314,0.0892712,0,0,0,0,0,0,0,0,0,0,0,0
218,1.01732,-0.031741,0.0115542,0.0233174,-0.0797597,-0.00305104,1.08069,0.0583512,-2.78173,0.000529749,0,0,0,0,0,0,0,0,0,0,0,0,1.14069,-0.0328442,0.00672447,-0.0415667,-0.0782793,-0.00304951,1.06173,0.0558521,-2.86081,0.00308177,0,0,0,0,0,0,0,0,0,0,0,0,0.678388,-0.0329662,0.0197533,0.0519758,-0.0799483,-0.00297822,1.08084,0.0604547,-2.79294,-0.00101136,0,0,0,0,0,0,0,0,0,0,0,0,0.975317,0.0969494,0.0817789,0.911582,0.0252332,0.00508409,0.438015,0.146981,0.628896,0.0894479,0,0,0,0,0,0,0,0,0,0,0,0
219,-0.125098,0.169567,-0.0167041,0.135491,0.0119873,0.0128579,-1.04399,-0.168005,2.40932,0.109393,0,0,0,0,0,0,0,0,0,0,0,0,-0.0806762,0.16849,-0.0158422,0.120307,0.0111005,0.0129391,-1.11057,-0.163643,2.3464,0.114944,0,0,0,0,0,0,0,0,0,0,0,0,-0.658556,0.164078,-0.0168904,0.238634,0.00829853,0.0130264,-1.07403,-0.166233,2.36887,0.113751,0,0,0,0,0,0,0,0,0,0,0,0,1.19763,0.0177244,0.069608,0.528698,0.0187438,0.00108374,0.286616,0.0174157,0.348154,0.0197162,0,0,0,0,0,0,0,0,0,0,0,0
220,-0.255393,0.184238,0.00240482,0.609842,-0.0113517,-0.00357259,-0.573808,-0.128679,-0.497302,-0.123878,0,0,0,0,0,0,0,0,0,0,0,0,-0.37577,0.179279,0.0208958,0.699798,-0.00517745,-0.00386383,-0.639946,-0.124541,-0.596198,-0.118618,0,0,0,0,0,0,0,0,0,0,0,0,-0.776527,0.180039,0.0126421,0.651545,-0.0102894,-0.00358934,-0.657482,-0.12377,-0.572578,-0.118534,0,0,0,0,0,0,0,0,0,0,0,0,0.865249,0.0138637,0.065545,0.323381,0.0178997,0.00115316,0.268678,0.0154099,0.302718,0.0178592,0,0,0,0,0,0,0,0,0,0,0,0
221,-0.107889,0.0251833,-0.0217044,0.0896451,-0.0184101,0.00122567,-0.934715,-0.0889514,-1.98082,0.000665255,0,0,0,0,0,0,0,0,0,0,0,0,-0.0680348,0.025632,-0.0200497,0.12051,-0.0160398,-0.00019216,-0.986569,-0.0676135,-2.07857,0.00470959,0,0,0,0,0,0,0,0,0,0,0,0,-0.886395,0.0602633,-0.0286088,0.596648,-0.0190027,0.000184293,-0.961905,-0.0668165,-2.04015,0.000377739,0,0,0,0,0,0,0,0,0,0,0,0,1.18017,0.0996038,0.082829,0.977955,0.0266665,0.00549307,0.40235,0.137592,0.642148,0.0890615,0,0,0,0,0,0,0,0,0,0,0,0
222,-0.919894,-0.0201614,0.00297876,-0.228938,0.021746,0.00584422,-1.40923,0.0692239,-2.28674,-0.0109203,0,0,0,0,0,0,0,0,0,0,0,0,-1.01696,-0.00817084,0.00424119,-0.243912,0.0227398,0.00555105,-1.36921,0.0754227,-2.31313,-0.000636899,0,0,0,0,0,0,0,0,0,0,0,0,-1.44173,-2.61839e-05,-0.000847588,0.00229922,0.0235386,0.00496344,-1.41994,0.0806732,-2.28267,-0.00821598,0,0,0,0,0,0,0,0,0,0,0,0,0.819906,0.093866,0.0653362,0.842707,0.022086,0.00496016,0.415159,0.126875,0.450236,0.0872212,0,0,0,0,0,0,0,0,0,0,0,0
223,2.88247,0.0113694,-0.00568518,-0.0336791,-0.0756519,-0.00127878,-0.798191,-0.0181076,-1.99586,-0.00164012,0,0,0,0,0,0,0,0,0,0,0,0,2.93418,0.0121282,-0.00854307,-0.0586717,-0.0754676,-0.000448672,-0.764188,-0.0380871,-1.92466,-0.00977248,0,0,0,0,0,0,0,0,0,0,0,0,2.59402,0.00418988,-0.00223958,0.0146913,-0.076965,-0.00102625,-0.746869,-0.0443178,-1.8945,-0.00314866,0,0,0,0,0,0,0,0,0,0,0,0,0.996174,0.0876911,0.0729306,0.842108,0.0249558,0.00543852,0.416696,0.12399,0.648815,0.0899203,0,0,0,0,0,0,0,0,0,0,0,0
224,0.239033,-0.0112593,0.225754,0.947269,0.0386365,0.00293894,0.107588,0.144129,-2.9047,-0.0411796,0,0,0,0,0,0,0,0,0,0,0,0,0.175384,-0.032403,0.242695,0.703703,0.0414706,0.00277458,0.0702187,0.159128,-2.94161,-0.0401707,0,0,0,0,0,0,0,0,0,0,0,0,0.0893719,0.0367313,0.209457,1.11323,0.0426199,0.00272132,0.0711364,0.153426,-2.85995,-0.0529063,0,0,0,0,0,0,0,0,0,0,0,0,0.807019,0.0821395,0.0333862,0.367501,0.022906,0.00363715,0.436974,0.074695,0.398416,0.0609081,0,0,0,0,0,0,0,0,0,0,0,0
225,-0.586564,-0.0123406,-0.0332014,-0.302081,0.0224182,-0.00357053,0.438009,-0.0871166,0.358571,-0.0337586,0,0,0,0,0,0,0,0,0,0,0,0,-0.672564,-0.00319841,-0.0268307,-0.247179,0.0283045,-0.00379689,0.421212,-0.0861791,0.268121,-0.0299598,0,0,0,0,0,0,0,0,0,0,0,0,-1.21576,0.047082,-0.00618841,0.212334,0.021025,-0.0034509,0.426474,-0.086193,0.324907,-0.03286,0,0,0,0,0,0,0,0,0,0,0,0,0.614922,0.0789189,0.0770986,0.853519,0.0185188,0.00109937,0.306449,0.0156506,0.367147,0.021529,0,0,0,0,0,0,0,0,0,0,0,0
226,0.194213,0.103062,-0.00312731,-0.188486,0.0459997,-0.00912028,0.361406,-0.031106,-1.57168,-0.194282,0,0,0,0,0,0,0,0,0,0,0,0,0.360544,0.0902361,0.00627214,-0.153332,0.0433078,-0.00871537,0.26307,-0.0230382,-1.52256,-0.201151,0,0,0,0,0,0,0,0,0,0,0,0,-0.891976,0.122673,0.0145863,0.218397,0.0473034,-0.00912526,0.300751,-0.0251591,-1.54769,-0.194029,0,0,0,0,0,0,0,0,0,0,0,0,1.25489,0.0909321,0.074129,0.869273,0.0218824,0.00266699,0.370528,0.0474266,0.428309,0.0550109,0,0,0,0,0,0,0,0,0,0,0,0
227,-1.46645,-0.018736,0.0133279,-0.21003,0.0238084,0.00110219,-0.954303,-0.20456,2.93709,0.0621638,0,0,0,0,0,0,0,0,0,0,0,0,-1.46923,-0.0449548,-0.00352835,-0.390099,0.0272149,0.000413853,-0.993122,-0.1984,2.92025,0.0675372,0,0,0,0,0,0,0,0,0,0,0,0,-1.80081,-0.0140408,0.00558875,-0.0159665,0.0282488,0.000335058,-0.981294,-0.200829,2.9725,0.0587751,0,0,0,0,0,0,0,0,0,0,0,0,0.643472,0.080408,0.0679472,0.850476,0.0233438,0.00372348,0.383977,0.0676753,0.441743,0.0671728,0,0,0,0,0,0,0,0,0,0,0,0
228,1.20413,0.0367261,-0.0156632,-0.124854,-0.060304,0.00585715,-0.0136587,0.0235306,-0.529186,0.0721605,0,0,0,0,0,0,0,0,0,0,0,0,1.03331,0.0431366,-0.0253309,-0.0873524,-0.0609653,0.00577912,0.00687293,0.0203199,-0.647253,0.0868398,0,0,0,0,0,0,0,0,0,0,0,0,-0.81526,0.0672991,-0.0370162,0.851227,-0.0584004,0.00559517,-0.0220784,0.0229915,-0.593738,0.0817612,0,0,0,0,0,0,0,0,0,0,0,0,1.23921,0.077619,0.0704577,1.0157,0.02194,0.00212841,0.381311,0.0364715,0.376552,0.036762,0,0,0,0,0,0,0,0,0,0,0,0
